x,y,z,time,tx_index
1.1856890810102245,0.5563641033710006,-4.81055146218243,0.001475999946705997,0.0
1.3259609488016615,0.6803341335378601,-4.765982499119969,0.0020910000894218683,0.0
0.38917919610299595,0.5937277343461261,-4.9471103636597595,0.002248999895527959,0.0
0.38899117545062467,1.1221073224342228,-4.8417525424897905,0.0022789998911321163,0.0
0.9410174043265287,0.9255638394252304,-4.80682423363438,0.0023040000814944506,0.0
1.128852341364275,0.5345801017050695,-4.840449775718552,0.002445999998599291,0.0
0.7972526638777334,0.8508978264055239,-4.861530733765312,0.002521999878808856,0.0
1.6193221579480694,1.503475551589548,-4.470205537140814,0.0026050000451505184,0.0
0.9910696261412613,0.60801599585765,-4.859394573833158,0.00292299990542233,0.0
0.8450292032814166,0.6203272254103797,-4.883661328989523,0.002962999977171421,0.0
1.2894395557995213,1.3037721719976445,-4.642956798126143,0.0031620000954717398,0.0
1.1340217421760617,0.7191561588320967,-4.8072712384158365,0.0031659998930990696,0.0
1.1340662801551162,0.7926179812403453,-4.801231621227437,0.0032709999941289425,0.0
1.1876662478626068,2.3220829339083275,-4.247101709277245,0.0032820000778883696,0.0
0.297452239716845,0.7839588566976202,-4.913241981462882,0.0032869998831301928,0.0
0.8371299121560911,0.7897760927749962,-4.864063425737974,0.003343000076711178,0.0
0.6328074584693466,0.8037623974447513,-4.8892139441855065,0.0033489998895674944,0.0
1.03131266755463,0.9259504652551505,-4.796746236089307,0.0033939999993890524,0.0
0.7242521705098806,0.620724628700249,-4.890144257363805,0.0034099998883903027,0.0
1.2233853135848598,0.20617058841529323,-4.815923138408748,0.0034199999645352364,0.0
1.2621887495371569,1.1351461631855464,-4.700988679718569,0.0034310000482946634,0.0
1.1573312800671347,1.0976329136290195,-4.7323995720056695,0.003438000101596117,0.0
1.3716975146166464,0.6426081785496787,-4.762672183008252,0.003441999899223447,0.0
0.5658770855494464,1.1100535560660019,-4.833688309471434,0.003452999982982874,0.0
0.16316024808466423,1.0514095293152521,-4.8773310593997605,0.0034570000134408474,0.0
0.5062673417586178,1.6372975420966869,-4.694425055104911,0.003481999970972538,0.0
0.8063180096030403,1.6489253274553162,-4.644510066880518,0.0035230000503361225,0.0
1.5680455407352227,1.8830900133184119,-4.352753868076548,0.0035520000383257866,0.0
0.8685579634285324,0.8360448768805708,-4.847264151364357,0.0036140000447630882,0.0
1.6798654572781788,1.6696639838418816,-4.4007245656295195,0.0036239998880773783,0.0
0.8559281498665103,0.6689378064546085,-4.870810811125238,0.0037090000696480274,0.0
1.0399666259417275,1.7455857563546944,-4.555574227808443,0.003713000100106001,0.0
1.0941693148575702,0.09389941317596043,-4.869188955624908,0.003771000076085329,0.0
0.704663311424931,1.2324093121327404,-4.772238913654029,0.0037869999650865793,0.0
0.944541131807753,1.10302652840406,-4.782767821598367,0.003788999980315566,0.0
2.036275524006898,0.47426356492381694,-4.539375014786219,0.00380500010214746,0.0
-0.009164424598305132,2.3304234108015778,-4.415730636021212,0.0038139999378472567,0.0
0.9289597101930847,0.6650521242267606,-4.851344954251019,0.0038209999911487103,0.0
1.726806123058973,1.6957558965370065,-4.366376492464096,0.0038350000977516174,0.0
0.29941671465702024,0.739343988539446,-4.927438423724233,0.003848999971523881,0.0
0.2554322391853512,0.7451748699586298,-4.933844512847788,0.0038789999671280384,0.0
-0.19749984615324456,1.085771822772958,-4.8717578268665855,0.0038819999899715185,0.0
0.9368703419418192,1.113976236509991,-4.7820148475574396,0.0039049999322742224,0.0
1.0060748946216778,1.4115504305312279,-4.684711588778358,0.00394099997356534,0.0
0.6388243594082463,1.174173458151798,-4.813151871696177,0.00395999988541007,0.0
1.024795544904683,2.0523405892670845,-4.441753105265381,0.004002000205218792,0.0
2.407448289288393,0.7450253884373577,-4.304171893681474,0.004015000071376562,0.0
1.2982271523238784,0.7869219039240961,-4.757963826665607,0.0040270001627504826,0.0
0.7694551306893188,0.800541855785554,-4.8735649739278,0.004095999989658594,0.0
0.7275950090124287,1.0287676387540792,-4.8270236862902065,0.004145000129938126,0.0
0.36236542250813175,2.1935646083428466,-4.4752556013495415,0.0042039998807013035,0.0
1.003012639140842,1.4797782637774477,-4.66491153934589,0.004265999887138605,0.0
1.292559811460754,2.0195726346856087,-4.385705694737556,0.0043020001612603664,0.0
0.08913184397219542,1.8087212009102354,-4.658911546323246,0.004310999996960163,0.0
0.9561674802299559,0.8067410802068159,-4.832159329890136,0.004311999771744013,0.0
0.2570546502313048,0.41079671065961043,-4.969339261750306,0.0043310001492500305,0.0
0.8267956681775996,-0.10306893070291231,-4.918961398482987,0.004364999942481518,0.0
1.0400834074361827,0.6394444220638276,-4.847001954825915,0.004385999869555235,0.0
1.1322094624618526,1.7149365358293824,-4.557603674228361,0.004399000201374292,0.0
1.0037614430320962,0.2734001703714169,-4.879293460590228,0.004401999991387129,0.0
1.4878820158646713,1.3657738180475745,-4.573090258765347,0.004424000158905983,0.0
1.0658007769545543,0.8319029366687969,-4.802829505125389,0.004437999799847603,0.0
0.9447380786040646,0.6433660403905521,-4.862659612119366,0.004449999891221523,0.0
0.42975448504953456,-0.15163982921179125,-4.968102581947052,0.00445799995213747,0.0
1.198358419091625,1.822385145752841,-4.47737097525637,0.0044629997573792934,0.0
-0.2730746170739319,0.39077948819066094,-4.965342037675834,0.0045079998672008514,0.0
1.514449355810712,2.1069964848174445,-4.272907648197704,0.004509999882429838,0.0
0.37155401584418113,1.5023878958161456,-4.754336578088168,0.004511000122874975,0.0
1.2630831071993343,0.7998544549225766,-4.764254108413996,0.004517000168561935,0.0
0.24049394477587419,-0.3963801123129192,-4.965870169384879,0.004569000098854303,0.0
-0.15149600341656377,0.46159377003200236,-4.97327499581143,0.004575000144541264,0.0
0.18388439810852397,1.8725173437850495,-4.62280849339874,0.004579000174999237,0.0
0.23278486756417227,2.149087320524014,-4.501970467530798,0.004585000220686197,0.0
0.7673769598172072,2.425561880767851,-4.277634025621832,0.004600999876856804,0.0
0.7733729653315083,-0.2041000911731903,-4.9322895700669935,0.004610000178217888,0.0
-0.11579615233234608,0.8128766165060224,-4.920825369470616,0.004631000105291605,0.0
1.937186918667242,0.5605075759637036,-4.5701836181821776,0.004660000093281269,0.0
-0.0024511818142535224,1.2992797137457732,-4.822158223768892,0.004670000169426203,0.0
0.4896487333571404,1.0453224037809954,-4.849640004082611,0.0046790000051259995,0.0
0.6930891730492554,1.8472926165675692,-4.5931623160337445,0.00468500005081296,0.0
1.1385433092785344,0.991773237852008,-4.762570528476418,0.004687000066041946,0.0
1.5402708311849025,1.3212588358712092,-4.566606594045469,0.004708999767899513,0.0
1.7570233376990685,1.6182248838907736,-4.3870078970680035,0.004718999844044447,0.0
-0.5835559004538378,0.6552100794532161,-4.912727960562679,0.004718999844044447,0.0
1.6756494284111767,0.8618598013168599,-4.630244597361984,0.004734000191092491,0.0
-0.6939717437329593,0.5132525106994814,-4.918486468771044,0.004738999996334314,0.0
1.5032630693959548,0.597967280927935,-4.7176792454691565,0.0047519998624920845,0.0
1.5093096946286912,2.179406637710857,-4.236687251996046,0.0047610001638531685,0.0
1.2702643564424214,-0.017645598238307914,-4.835462944207554,0.004772999789565802,0.0
1.99642944186638,1.2377594360898863,-4.413773322415755,0.004780000075697899,0.0
1.2704755173405364,0.38959072455555044,-4.812654611659943,0.004786999896168709,0.0
0.6847866330008362,-0.12461717872341058,-4.945658794090455,0.004794000182300806,0.0
1.7021920931992516,0.44432123557672226,-4.678215470055932,0.004813000094145536,0.0
0.08911353099541391,0.0844184875162578,-4.992992244553735,0.00483600003644824,0.0
1.568884059254013,-0.2310429968983972,-4.74107679077929,0.004856999963521957,0.0
-0.07615522395967178,1.3461040754518183,-4.813387022255125,0.004860000219196081,0.0
0.9021202833799772,1.171582463031977,-4.769377472568527,0.004908999893814325,0.0
0.48591317219489993,2.0513787697805386,-4.5330953294337855,0.004908999893814325,0.0
0.10960398902781732,1.3424230029925803,-4.810275167388971,0.004925000015646219,0.0
1.6101518121522798,1.538703531317279,-4.47027288047004,0.004927000030875206,0.0
0.36822326435322017,2.1771990491544373,-4.474810298191778,0.004941999912261963,0.0
0.8515265477794657,2.4569144102332636,-4.266269145260929,0.004945000167936087,0.0
1.206893100099124,2.853154198578256,-3.9117685271750746,0.004945999942719936,0.0
1.2064734809364324,2.644018056870102,-4.067294028041943,0.004974000155925751,0.0
-0.5210170637238041,2.69189043511926,-4.18095841981723,0.0049760001711547375,0.0
1.252541142603213,0.6649627209025109,-4.789034789881141,0.0049760001711547375,0.0
0.4526599575767674,1.11266046569609,-4.838346933766799,0.005016000010073185,0.0
1.2808071798496155,0.8841500415017349,-4.7513582407967,0.005026999861001968,0.0
-0.20940347470580645,1.4352109283641334,-4.783184005392806,0.005028000101447105,0.0
0.9260312091708038,0.5669976247300006,-4.877867084654788,0.005051000043749809,0.0
1.4930131837988887,0.7687406441664952,-4.7012276967908875,0.005053999833762646,0.0
0.20216866404189426,0.6372270329614437,-4.952530537568828,0.005059999879449606,0.0
1.7130299136806308,0.8253538868551735,-4.614172672637814,0.005061999894678593,0.0
1.5066701185141629,1.5710166529843776,-4.482626794450805,0.005067999940365553,0.0
1.7524360741447198,-0.06800907397334888,-4.6727806958617055,0.00506999995559454,0.0
0.2033730115837774,1.53922240281856,-4.738360908427306,0.0050860000774264336,0.0
