x,y,z,time,tx_index
4.1726488063086995,0.7376148302407216,-2.6497874140701936,0.00920099951326847,0.0
4.981640127823585,-0.2955174078247904,-0.14776166854009798,0.009417999535799026,0.0
3.785932364796126,2.7055073217471226,-1.8180467980747568,0.009971999563276768,0.0
3.798055421394171,0.6515009545070456,-3.1750352164104667,0.01078800018876791,0.0
4.505786422221052,1.7311636329609716,-1.2914339676658149,0.011238000355660915,0.0
4.662052856087691,1.5259633588662722,-0.9243771140091284,0.011401000432670116,0.0
4.212767668972581,0.6021291155941972,-2.6195755983056763,0.0114139998331666,0.0
4.3523199243115585,0.7685095213542337,-2.3213274632354337,0.011940999887883663,0.0
3.920299807765599,1.5876909487371544,-2.6564276957503603,0.012411000207066536,0.0
3.384335846124598,1.4944865725354086,-3.345975408025224,0.013492000289261341,0.0
4.096977441184619,2.251832836735929,-1.7462194854999389,0.013526000082492828,0.0
4.294233820535102,2.080440096915018,-1.4217754952411628,0.013660999946296215,0.0
4.894628152815591,0.7885733604965036,-0.6318169001976411,0.01368900015950203,0.0
3.896295859252139,2.5176204693449,-1.8581190140978427,0.01387100014835596,0.0
4.7939025218100815,1.319944439936717,-0.4954834011370284,0.01449199952185154,0.0
4.867061955626336,0.4913961606236448,-1.0099505732719123,0.0147299999371171,0.0
4.500830136490494,0.2099678965911079,-2.1600916481237222,0.01476099994033575,0.0
4.7939624005879375,0.554324943483165,-1.2896792493331544,0.014844000339508057,0.0
4.169556225038079,-2.7260078847534093,-0.27126869855845426,0.014883999712765217,0.0
4.4107272206683374,1.3670972231080736,-1.911109964360152,0.014942999929189682,0.0
4.6560278513836915,0.8806713216631867,-1.5677361271493642,0.015197999775409698,0.0
3.6131283978717916,1.7321397722242158,-2.985872382924028,0.015258999541401863,0.0
4.973309825746958,0.32952737776440644,-0.37450580604895856,0.015286999754607677,0.0
4.5862058921944815,1.2126420401611515,-1.5391557914148657,0.015428000129759312,0.0
3.4878131899967224,2.9699900954239213,-1.9961654442988201,0.015428000129759312,0.0
4.593709731701341,0.8377484665039937,-1.776277736895625,0.015675999224185944,0.0
3.634431388402277,2.394642911828008,-2.4469965712996617,0.015863999724388123,0.0
4.709222038384726,0.5565117638558749,-1.584667490270968,0.01595900021493435,0.0
3.905056398675065,1.9949025112242786,-2.3894070473409883,0.016040999442338943,0.0
4.948187445014452,0.4440911907977336,-0.496705840657675,0.016181999817490578,0.0
3.821180635982835,2.895613650216279,-1.3701326358320387,0.016263000667095184,0.0
4.706144744943813,1.567560029609035,-0.5533853801910618,0.016495000571012497,0.0
3.849784612748395,0.8482275009430047,-3.057818831553362,0.016658000648021698,0.0
4.053973813806463,1.5068666311839216,-2.4926876401681675,0.016781000420451164,0.0
3.9017583443865687,0.8058878178104747,-3.008442580057812,0.016805000603199005,0.0
4.100994854157134,0.7897741056277714,-2.737539805300572,0.01692800037562847,0.0
4.576367490684597,1.019530093122997,-1.7320411486685008,0.017105000093579292,0.0
4.9721547390045755,0.29998457168090276,-0.33655285153879033,0.01727999933063984,0.0
4.477568817248474,0.9898018886230604,-1.9517006453626153,0.017371000722050667,0.0
4.3991295602809695,1.3215895043204595,-1.9519180550407589,0.017379000782966614,0.0
3.2266789741712647,2.8836869119443564,-2.4860430987366016,0.01753300055861473,0.0
2.902204434635726,0.6191505884207466,-4.023188578798843,0.017633000388741493,0.0
4.380236896979911,0.7879926624118366,-2.252028373531384,0.01775600016117096,0.0
4.063386101287161,2.8934490996453155,0.32042075096457917,0.01799199916422367,0.0
2.875235046770733,3.3981376184937613,-2.272128197449184,0.017997000366449356,0.0
4.938434026600901,-0.7079205094065691,-0.19067938530686335,0.01803000085055828,0.0
4.683957266734223,1.7057853937994303,0.32723757508548623,0.01806899905204773,0.0
3.3558998076299495,1.4871891751118125,-3.3844629245636533,0.018216000869870186,0.0
3.600943444043571,3.1191342262121227,-1.4876669890572294,0.018262000754475594,0.0
4.458251548576433,-0.6195057736888608,-2.147177566801517,0.018510999158024788,0.0
3.8499814800772842,2.471421714486265,-2.016567222526835,0.01855199970304966,0.0
4.905191627093917,0.295673268083282,-0.9173072177790353,0.01872199960052967,0.0
4.6809455983286155,1.707063870639363,-0.0337014084124565,0.01874700002372265,0.0
3.1085025059690494,1.2510097476052309,-3.6923848331740663,0.018763000145554543,0.0
4.513835965932947,1.8345733271302336,-1.1025479257195374,0.018933000043034554,0.0
4.3363300480176035,1.6801179292201622,-1.8080364952520052,0.018995000049471855,0.0
4.253470055637209,1.918204098918677,-1.7783792283941091,0.019192999228835106,0.0
4.342930470987731,1.953895279467572,-1.5134857276518823,0.019215000793337822,0.0
4.541927221809759,-0.1763396839215452,-2.052305537759876,0.019230999052524567,0.0
4.363505590959652,0.7116796823421113,-2.3006360112376565,0.019293999299407005,0.0
4.616558801026131,0.32770737123599114,-1.838008611536766,0.019589999690651894,0.0
4.174428932234284,0.9331323462966034,-2.587870239391571,0.0196359995752573,0.0
4.338348817568909,0.555194910279029,-2.409867113841748,0.01988299936056137,0.0
4.894713328328579,0.29573512598645213,-0.9023402206634756,0.019888000562787056,0.0
4.357870576952001,0.6797168323341384,-2.3409292217869466,0.019997000694274902,0.0
4.677409499046447,1.6812772429337899,-0.3339382596989464,0.020002000033855438,0.0
3.4197867675576425,1.4949499050863448,-3.315440137268326,0.020041000097990036,0.0
3.4969437959011787,0.29287427411643263,-3.560110379300795,0.02015800029039383,0.0
3.6935223874226017,0.9403029368477774,-3.2327111071834307,0.02027300000190735,0.0
4.1752962586786335,2.715141947997978,-0.4171459267829885,0.020387999713420868,0.0
4.0186813597447335,-0.34126177891865694,-2.9505496468084593,0.020416999235749245,0.0
3.1430732295794357,2.4904275020492177,-2.9831005640747437,0.02051600068807602,0.0
4.450751219799538,0.8257528810151041,-2.107699409033142,0.02060299925506115,0.0
4.828051792258481,0.09682752628167901,-1.2793014211717058,0.020690999925136566,0.0
4.570485186208013,-0.08155410643715,-2.0172623774914316,0.020736999809741974,0.0
4.520509648816139,1.9748110887789687,-0.7659859660969981,0.020750999450683594,0.0
4.089558812997419,0.7428902557673753,-2.7394424756788625,0.020774999633431435,0.0
3.249938170510009,1.9141324170664373,-3.267751615085361,0.021013999357819557,0.0
3.556017412637262,1.5703798014527437,-3.1363207969609563,0.021026000380516052,0.0
4.02798750309536,2.2817080537621086,-1.887844175940212,0.021080000326037407,0.0
4.4203870681082265,2.3095248902384333,-0.27258119174359413,0.02108900062739849,0.0
3.5904782325885565,2.518412144343757,-2.3721041494758346,0.0211350005120039,0.0
4.0943508085957205,-0.11988735655293216,-2.8541749212291156,0.02116999961435795,0.0
3.878317060119336,2.4630057216467947,-1.9428569644449316,0.021198999136686325,0.0
3.3780532324705863,2.325860682995646,-2.8310595320410963,0.021277999505400658,0.0
4.012897245518498,0.5794985567372601,-2.9233877948218367,0.02136100083589554,0.0
3.819526371351098,3.02693364823912,-1.092425878588935,0.021678000688552856,0.0
1.5895999225207802,2.0844636191190036,-4.247306754730319,0.021730000153183937,0.0
4.24902382976876,1.6277043094098036,-2.042524738512596,0.02182300016283989,0.0
4.870008345069003,0.6622173370291965,-0.9087761330819435,0.02184700034558773,0.0
3.462881382953226,3.142387435683186,-1.7687004551537624,0.021913999691605568,0.0
3.5466795617113958,0.5814699628487204,-3.4640386234232547,0.021936999633908272,0.0
3.253851785807175,3.1228070335321814,-2.1417642019952443,0.02211499959230423,0.0
2.9555065102995677,2.3586080618686927,-3.2487549234846838,0.02214900031685829,0.0
2.6177427360590606,3.25410286528332,-2.7152442534823416,0.02215000055730343,0.0
4.058629908596375,2.875504713142989,-0.4667469974834773,0.022187000140547752,0.0
4.031701554454135,2.042742462968639,-2.0896766238592255,0.022502999752759933,0.0
2.9457122848648307,1.820333130004118,-3.5883943888110523,0.022585999220609665,0.0
3.015719137094694,3.5536655538825905,-1.8040513163827887,0.02268099971115589,0.0
3.576196323365792,3.12825219628432,-1.5236029845810077,0.022857999429106712,0.0
4.40603265466961,-0.38250611465754086,-2.3178049939681356,0.023003999143838882,0.0
4.540161319875919,1.5960372967152456,-1.3544733435941525,0.023034999147057533,0.0
4.9807843930413025,-0.3684069280245059,-0.06605629438518146,0.023152999579906464,0.0
4.513899868459223,1.0962390510711448,-1.8318158524035868,0.023212000727653503,0.0
3.556956478527414,1.7247195890086355,-3.0606271720134144,0.023300999775528908,0.0
3.7419204882830024,3.174557913120796,-0.847267906576358,0.02340799942612648,0.0
4.580306034820536,-0.2841111009039524,-1.978705717109471,0.023492999374866486,0.0
4.20785186268078,-0.008576670446125693,-2.6854886117333296,0.023497000336647034,0.0
2.462081905058681,2.9748138433593425,-3.174794867745808,0.02349800057709217,0.0
3.8578421676056847,0.6286038911999356,-3.1149870635861237,0.023540999740362167,0.0
